platform,series_ticker,series_title,market_ticker,market_title,status,close_time,rules_text,series_metadata
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-GNEW,"Will Gavin Newsom visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Gavin Newsom visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-EMUS,"Will Elon Musk visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Elon Musk visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-EADA,"Will Eric Adams visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Eric Adams visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-DAMO,"Will Dario Amodei visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Dario Amodei visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-CSHE,"Will Claudia Sheinbaum visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Claudia Sheinbaum visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-CRON,"Will Cristiano Ronaldo visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Cristiano Ronaldo visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXWHVISIT,White House visitors,KXWHVISIT-27-BMAH,"Will Bill Maher visit the White House before Jan 1, 2027?",active,2027-01-01T15:00:00Z,"If Bill Maher visits the White House after Dec 9, 2025 and before Jan 1, 2027, then the market resolves to Yes.
This means a physical visit to any of: The Executive Residence, the West Wing, the East Wing, the Eisenhower Executive Office Building, and all gardens, lawns, and outdoor spaces within the secured perimeter of the White House, including the Rose Garden and the South Lawn. The announcement must occur after Issuance and before Jan 1, 2027 and so must the actual visit.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/WHVISIT.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/WHVISIT.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T21:11:10.453255Z', 'settlement_sources': [{'name': 'ABC', 'url': 'https://abcnews.go.com/'}, {'name': 'AP', 'url': 'https://apnews.com/'}, {'name': 'Axios', 'url': 'https://www.axios.com/'}, {'name': 'Bloomberg', 'url': 'https://www.bloomberg.com/'}, {'name': 'CNN', 'url': 'https://www.cnn.com/'}, {'name': 'Fox News', 'url': 'https://www.foxnews.com/'}, {'name': 'MSNBC', 'url': 'https://www.msnbc.com/'}, {'name': 'NBC', 'url': 'https://www.nbcnews.com/'}, {'name': 'Office of the Presidency', 'url': 'https://www.whitehouse.gov/administration/executive-office-of-the-president/'}, {'name': 'Semafor', 'url': 'https://www.semafor.com/'}, {'name': 'The Information', 'url': 'https://www.theinformation.com/'}, {'name': 'The New York Times', 'url': 'https://www.nytimes.com/'}, {'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com/'}, {'name': 'The Washington Post', 'url': 'https://www.washingtonpost.com/'}, {'name': 'White House', 'url': 'https://whitehouse.gov/'}], 'tags': ['Trump'], 'ticker': 'KXWHVISIT', 'title': 'White House visitors'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-BOBA,Will Barack Obama testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Barack Obama has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-TSWI,Will Taylor Swift testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Taylor Swift has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXNEWTARIFFS,New tariffs this month?,KXNEWTARIFFS-26APR01,"Will Donald Trump issue any executive action on imposing new or increased tariffs, provided the action specifies an effective date (even if such date occurs after expiration) during in March 2026?",active,2026-04-01T03:59:00Z,"If Donald Trump has taken any executive action imposing new or increased tariffs, provided the action specifies an effective date (even if such date occurs after expiration) in March 2026, then the market resolves to Yes.
The qualifying action must be of the specific type designated (executive order, presidential memorandum, proclamation, directive, determination, or finding), be signed by the President personally during the specified time period, and explicitly address the topic in the document's operative provisions, title, or official White House summary. Actions must have legal or policy effect - ceremonial proclamations without policy impact do not qualify unless specifically included. Actions that only incidentally mention the topic, statements without formal action, actions by cabinet members, legislative proposals without executive action, and signing statements do not qualify. The action must be publicly announced or documented by a Source Agency before expiration.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/PRESACTION.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/PRESACTION.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'monthly', 'last_updated_ts': '2026-03-21T22:49:46.837515Z', 'settlement_sources': [{'name': 'Federal Register', 'url': 'https://www.federalregister.gov/'}, {'name': 'the President of the United States', 'url': 'https://www.whitehouse.gov/'}, {'name': 'the White House', 'url': 'https://www.whitehouse.gov'}], 'tags': ['Recurring'], 'ticker': 'KXNEWTARIFFS', 'title': 'New tariffs this month?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-SCHE,Will Shou Zi Chew testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Shou Zi Chew has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-SALT,Will Sam Altman testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Sam Altman has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-PHEG,Will Pete Hegseth testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Pete Hegseth has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-MZUC,Will Mark Zuckerberg testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Mark Zuckerberg has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
kalshi,KXCONGRESSTESTIFY,Congress Testify this year?,KXCONGRESSTESTIFY-27JAN-KHAR,Will Kamala Harris testify in front of Congress before Jan 2027?,active,2027-01-01T15:00:00Z,"If Kamala Harris has testified in front of Congress after Issuance and before Jan 1, 2027, the market resolves to Yes.
In-person, remote, and/or virtual testimony during an official hearing or deposition of the House or Senate (including committees, subcommittees, and joint committees) qualifies. Testifying in a closed-door session also qualifies.


Submitting written testimony without appearing live does not qualify. Statements made outside of an official committee hearing, such as informal briefings, media events on Capitol grounds, or personal statements to individual members of Congress, do not satisfy the criterion.



Clarification (2/6/26): A person will be considered to have “testified in front of Congress” if they provide live testimony in an official House or Senate committee proceeding, including a committee deposition, whether held in a public hearing or a closed-door session, so long as the person appears live (in-person or remotely) and provides testimony under committee authority.","{'additional_prohibitions': ['Persons who are employed by any of the Source Agencies are not permitted to trade on the Contract.', 'Persons who hold any material, non-public information on the Underlying are not permitted to trade on the Contract.'], 'category': 'Politics', 'contract_terms_url': 'https://kalshi-public-docs.s3.amazonaws.com/contract_terms/TESTIFYPLURAL.pdf', 'contract_url': 'https://kalshi-public-docs.s3.us-east-1.amazonaws.com/regulatory/product-certifications/TESTIFYPLURAL.pdf', 'fee_multiplier': 1, 'fee_type': 'quadratic', 'frequency': 'annual', 'last_updated_ts': '2026-02-26T08:50:31.901806Z', 'settlement_sources': [{'name': 'Library of Congress', 'url': 'https://www.congress.gov/'}], 'tags': ['Congress'], 'ticker': 'KXCONGRESSTESTIFY', 'title': 'Congress Testify this year?'}"
